cell,pred_range_min,pred_range_max,true_range,pred_std_min,pred_std_max,true_std
CS2_5,0.04706857593366198,1.4673614638737509,5.423128604888916,0.00924348331878358,0.4397479420736252,1.5143474477755627
CS2_6,0.04044622353306382,1.1623973018766498,35.4189932346344,0.006598303493786486,0.21556217337857347,11.647907691817144
CX2_3,0.027523395732409472,1.1214526774095845,60.35713851451874,0.0015101707252602127,0.13016356361116493,13.632691845866793
PL11,0.010677740018583126,0.7986224507370299,21.94696068763733,0.000652261130818001,0.08381683897068581,6.184452035592647
PL12,0.032130367878480115,1.6129968790148386,70.89278101921082,0.0030582674457563493,0.14031467485696053,12.610177236830344
PL13,0.008052360190669017,0.9452384019011051,20.845073461532593,0.0009722725844062074,0.18666330593146896,5.7177318887529545
PL14,0.05934860729071012,1.9427302760673837,56.190282106399536,0.008918598623589223,0.3990103345215624,9.764944938004797
